FinalWgt,CR1,CR2,MVR3,MVR4,CR5,CR6,CR7,CR8,CR9,CR10,SR1,SR2,SR3,SR5,SR7,SR8,SR10,SR12,BR2,BR4,BR5,BR12,CR11,CR12,OR9,CR13,CR14,SLR1,SLR3,SLR5,SLR6,SLR7,SLR9,MVR34,SLR12,SLR14,SLR15,SLR17,ELR1,ELR3,CR15,CR16,CR17,CR18,CR19,OR18,CR20,CR21,CR22,CR23,CR24,CR25,MVR53,CR27,CR28,MVR56,MVR20,CR30,CR31,OR26,CR32,CR33,CR34,OR35,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,Stratum,PSU
4.312419897,3,2,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,1,4,1,2,2,4,2,1,1,1,1,8,1,2,3,3,3,1,3,3,3,3,2,2,1,1,1,3,5,201902017,44
4.312419897,3,2,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,8,1,2,3,3,3,2,3,1,3,2,2,2,1,1,1,2,2,201902017,44
4.312419897,3,2,2,4,2,1,1,1,2,2,2,1,1,1,4,1,2,4,1,1,1,4,1,1,1,1,1,3,4,7,3,3,4,2,1,3,3,1,2,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,4,1,1,2,2,2,1,2,1,1,1,1,2,1,1,4,2,4,201902017,44
4.312419897,3,2,2,8,2,,1,1,2,2,2,1,1,1,4,1,3,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,,2,1,1,1,1,1,1,4,1,2,2,4,2,2,1,1,1,8,1,1,3,2,3,1,1,2,3,3,2,2,1,1,2,3,2,201902017,44
4.312419897,4,2,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,4,1,2,2,4,2,2,1,1,1,8,1,1,3,2,3,1,1,2,3,3,2,2,1,1,4,3,5,201902017,44
4.492743732,4,2,3,2,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,2,4,5,1,1,1,1,1,1,1,4,3,3,2,4,1,1,1,1,1,8,1,2,2,1,3,2,3,3,3,3,2,2,1,1,4,2,5,201902017,44
4.492743732,5,2,3,,2,1,1,,2,2,2,1,1,1,4,1,,1,1,1,1,4,1,1,1,2,2,1,1,1,3,3,,1,3,2,4,4,1,1,4,4,3,6,1,4,1,2,1,4,1,1,1,1,1,8,1,1,1,1,3,2,3,1,1,2,2,2,2,1,3,1,4,201902017,44
4.655552595,,1,1,1,,1,1,1,2,2,2,1,1,1,4,1,1,2,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,,1,1,1,1,1,8,1,1,1,2,3,2,3,3,3,3,2,,1,1,2,2,2,201902017,44
4.655552595,2,1,1,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,4,1,1,2,4,1,2,1,1,1,8,1,2,3,3,1,2,3,3,3,3,2,2,1,1,4,2,5,201902017,44
4.655552595,2,1,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,,,1,1,,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,2,3,3,1,2,3,1,1,3,2,2,1,1,4,1,5,201902017,44
4.655552595,2,1,1,3,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,5,2,1,1,1,1,1,1,3,1,1,1,4,2,2,2,1,1,8,1,1,1,2,2,2,2,1,3,3,2,2,1,1,2,2,5,201902017,44
4.655552595,2,1,1,3,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,4,1,1,1,2,2,1,1,1,1,1,5,1,2,1,1,5,2,1,1,1,2,5,1,4,2,2,1,4,1,1,1,1,1,8,1,1,2,1,2,1,2,2,3,3,2,2,1,1,4,1,5,201902017,44
4.655552595,2,1,1,6,2,1,1,1,1,1,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,1,1,1,4,1,1,2,4,1,1,1,1,1,8,1,1,2,1,1,1,2,2,2,2,1,2,1,1,4,1,,201902017,44
4.655552595,3,1,1,2,2,1,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,1,1,1,1,2,2,1,1,,1,1,1,1,3,1,1,4,,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,8,,1,2,3,3,3,2,3,3,3,2,2,1,1,1,3,4,201902017,44
4.655552595,3,1,1,2,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,4,2,1,1,1,1,1,1,2,4,3,2,4,1,1,1,1,1,8,1,1,2,2,1,2,2,2,3,3,2,1,1,1,3,3,4,201902017,44
4.655552595,3,1,1,4,2,1,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,1,1,1,1,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,2,3,2,3,2,3,3,3,3,2,2,1,1,4,2,5,201902017,44
4.655552595,3,1,1,4,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,2,5,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,8,1,1,2,2,1,3,2,3,2,2,2,2,1,1,2,2,5,201902017,44
4.655552595,3,1,1,5,2,1,1,1,1,1,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,1,1,1,4,1,2,2,4,1,1,1,1,1,8,1,1,2,1,1,1,2,2,2,2,1,2,1,1,4,1,5,201902017,44
4.655552595,3,1,1,5,2,1,1,1,2,2,,1,1,1,1,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,1,2,1,1,1,1,1,1,3,1,2,1,4,1,2,1,1,1,8,1,2,1,3,1,1,3,1,1,3,2,2,1,1,3,1,4,201902017,44
4.655552595,3,1,1,8,2,1,1,1,2,2,2,1,,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,8,1,2,3,3,3,2,3,3,3,3,2,2,4,4,2,3,5,201902017,44
4.655552595,4,1,1,3,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,4,1,1,2,1,2,2,1,1,1,8,1,1,3,3,3,3,2,1,1,1,2,2,1,1,4,3,5,201902017,44
5.126421835,3,1,3,2,2,1,1,1,2,2,2,1,1,2,,1,3,2,1,1,4,3,1,1,1,1,1,1,1,1,4,1,6,1,3,3,1,1,2,1,4,4,4,6,1,4,1,1,2,4,1,2,1,1,1,8,1,2,3,3,3,2,2,3,3,3,2,2,,1,2,2,4,201902017,44
5.126421835,4,1,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,1,2,1,1,2,4,2,2,1,1,1,8,1,1,3,1,3,3,2,3,3,2,2,2,1,1,1,2,5,201902017,44
5.126421835,4,1,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,4,4,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,8,1,2,3,1,3,3,3,3,3,3,2,2,4,4,4,3,4,201902017,44
5.126421835,4,1,3,2,2,1,1,1,,2,1,1,1,1,3,1,3,4,1,1,1,4,1,,1,2,,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,1,2,1,1,1,4,2,2,1,1,1,8,1,2,3,3,3,3,3,3,3,3,2,2,1,1,3,3,4,201902017,44
5.126421835,4,1,3,3,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,1,4,1,1,1,3,2,2,1,1,1,8,1,2,3,3,3,3,3,3,3,3,2,2,4,1,3,3,5,201902017,44
5.126421835,5,1,3,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,4,4,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,8,1,2,3,1,3,3,3,3,3,3,2,2,4,4,4,3,4,201902017,44
5.126421835,5,1,3,3,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,,1,2,1,1,1,2,2,3,1,3,2,2,1,1,1,3,5,201902017,44
5.126421835,5,1,3,4,2,1,1,1,1,1,1,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,5,1,1,1,1,1,1,1,4,1,1,2,3,2,1,1,1,1,1,1,2,3,3,1,1,3,3,2,3,2,1,1,1,3,2,5,201902017,44
5.208144443,5,1,4,3,2,1,1,1,2,2,2,1,1,1,3,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,4,2,1,1,2,3,1,2,1,2,2,2,3,1,1,1,1,1,3,1,2,1,3,3,3,2,2,1,2,2,2,1,1,1,3,4,201902017,44
5.208144443,6,1,4,4,2,1,1,1,2,2,2,1,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,5,1,1,1,1,1,1,1,3,1,5,2,4,1,1,1,1,1,8,1,1,2,2,3,1,2,2,3,2,2,2,1,1,4,3,5,201902017,44
5.312307332,5,1,4,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,8,1,2,3,2,3,2,2,3,3,3,2,2,1,1,4,3,5,201902017,44
5.312307332,5,1,4,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,1,1,1,1,1,1,1,4,2,3,2,4,2,2,1,1,1,8,1,2,3,3,3,2,3,3,3,3,2,2,1,1,4,,5,201902017,44
5.312307332,5,1,4,2,2,1,1,1,2,2,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,2,5,2,2,2,3,3,1,3,1,2,4,1,1,1,1,1,1,2,3,2,2,2,4,1,1,1,1,1,8,1,1,3,3,1,2,2,3,3,3,2,2,1,1,3,2,5,201902017,44
5.312307332,5,1,4,3,2,1,1,1,2,2,2,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,2,5,1,2,2,3,4,1,3,1,1,4,1,1,1,1,1,1,1,1,2,2,2,4,1,1,1,1,1,8,1,1,3,2,3,2,2,3,3,2,2,2,1,1,1,2,5,201902017,44
5.312307332,6,1,4,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,8,1,2,3,3,3,2,3,3,3,3,2,2,1,1,4,2,5,201902017,44
5.312307332,6,1,4,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,,1,1,1,1,3,1,1,4,1,1,1,1,1,1,5,2,5,2,1,4,1,1,1,1,1,8,1,1,1,2,3,3,3,1,1,3,2,2,1,1,1,2,5,201902017,44
5.312307332,7,1,4,1,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,8,1,1,1,2,1,1,2,1,3,2,2,2,1,1,4,3,4,201902017,44
5.713692026,2,1,2,4,2,1,1,1,2,2,2,1,1,1,4,1,2,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,2,1,4,5,2,1,1,1,1,1,1,4,1,1,2,4,2,2,1,1,1,8,1,2,1,3,3,3,3,3,1,3,2,2,1,1,4,2,5,201902017,44
5.713692026,3,1,2,2,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,4,2,1,1,1,1,1,1,4,1,1,1,4,2,2,1,1,1,8,1,2,3,3,3,3,3,3,3,3,2,2,1,1,4,3,4,201902017,44
5.713692026,3,1,2,3,2,1,1,1,2,2,2,1,1,1,4,1,2,4,1,1,1,4,1,1,1,1,1,3,4,7,3,3,4,2,1,3,3,1,2,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,4,1,1,2,2,2,1,2,1,1,1,1,2,1,1,4,2,4,201902017,44
5.713692026,3,1,2,3,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,5,2,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,8,1,2,3,2,3,3,2,1,1,3,2,2,1,1,3,3,5,201902017,44
5.713692026,3,1,2,3,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,8,1,2,2,3,3,1,2,3,3,3,2,2,1,1,4,3,4,201902017,44
5.713692026,4,1,2,1,2,1,1,1,2,2,2,1,1,1,3,1,3,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,5,,1,1,1,1,1,2,,3,2,2,4,1,1,1,1,1,7,1,2,1,3,1,1,3,3,3,3,2,,4,3,3,3,5,201902017,44
5.713692026,4,1,2,1,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,1,1,1,4,1,1,2,4,1,1,1,1,1,8,1,2,3,3,3,2,3,3,3,3,2,2,1,1,4,3,5,201902017,44
5.713692026,4,1,2,2,2,1,1,1,2,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,8,1,2,1,3,3,3,1,1,1,3,2,2,1,1,1,2,5,201902017,44
5.713692026,4,1,2,2,2,1,1,1,2,2,2,1,1,1,4,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,5,2,1,1,1,1,1,1,3,1,1,2,4,1,1,1,1,1,8,1,1,3,,3,3,2,1,1,3,2,2,1,1,3,3,5,201902017,44
5.713692026,4,1,2,2,2,1,1,1,2,2,2,1,1,4,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,4,2,1,1,1,1,1,1,4,1,1,1,4,2,2,1,1,1,8,1,2,2,3,3,2,3,3,3,3,,,1,1,4,3,4,201902017,44
5.713692026,4,1,2,3,2,1,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,2,1,1,1,1,1,1,4,1,1,2,4,2,2,1,3,1,8,1,2,2,3,3,1,2,3,3,,2,1,,1,1,1,,201902017,44
5.713692026,4,1,2,4,2,1,1,1,2,2,2,1,1,1,4,1,2,4,1,1,1,4,1,1,1,1,1,3,4,7,3,3,4,2,1,3,3,1,2,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,4,1,1,2,2,2,1,2,1,1,1,1,2,1,1,4,2,4,201902017,44
6.408027293,4,1,3,3,2,1,1,1,2,2,2,1,1,4,3,1,3,2,1,1,4,3,1,1,1,1,1,1,1,1,4,1,6,1,3,3,1,1,2,1,4,4,4,6,1,4,1,1,2,4,1,2,1,1,1,8,1,2,3,3,3,2,2,3,3,3,2,2,1,2,2,2,4,201902017,44
6.408027293,5,1,3,1,2,1,1,1,2,2,2,1,1,1,2,1,3,,1,1,1,3,2,1,1,2,,1,,1,1,1,,1,3,2,3,5,,1,1,1,1,1,1,1,1,1,2,,,,,1,1,,,,1,3,3,3,,3,3,3,2,2,2,1,4,3,,201902017,44
28.2372705,6,2,4,1,2,1,1,1,2,2,2,1,1,1,1,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,1,1,1,1,1,1,1,3,1,1,2,4,2,2,1,1,1,8,1,2,1,3,3,3,1,1,1,3,2,2,1,1,1,3,4,201902017,44
4.794396239,3,2,2,1,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,3,1,1,1,,,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,8,1,2,1,3,1,1,3,1,1,3,2,2,1,1,4,3,5,201902018,45
4.794396239,3,2,2,1,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,5,1,1,1,1,1,1,1,1,1,5,2,4,2,2,1,1,1,8,1,1,1,2,3,2,2,1,3,3,2,2,1,1,3,2,5,201902018,45
4.794396239,3,2,2,2,2,1,1,1,2,2,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,2,1,1,2,4,2,2,1,1,1,8,1,2,3,3,1,2,3,1,3,3,2,2,1,1,1,2,5,201902018,45
4.794396239,3,2,2,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,1,2,4,2,3,3,5,2,3,3,3,4,1,1,1,1,1,1,5,2,5,4,2,4,2,2,1,1,1,8,1,2,3,3,3,2,2,3,1,3,2,2,1,1,4,2,4,201902018,45
4.794396239,4,2,2,1,2,1,1,1,,,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,2,2,1,1,3,1,4,3,2,1,2,2,1,4,1,1,1,1,1,4,2,2,1,1,1,8,1,2,3,3,1,3,3,1,1,3,2,2,1,1,4,1,3,201902018,45
4.794396239,4,2,2,2,2,1,1,1,2,2,2,1,1,1,3,1,3,4,1,1,1,4,1,1,1,1,,5,1,2,2,3,5,1,3,1,4,4,1,1,1,1,1,1,1,4,2,1,1,3,2,2,1,1,1,8,1,1,2,2,3,1,2,1,3,3,2,2,1,1,4,2,5,201902018,45
4.794396239,4,2,2,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,1,1,1,1,1,1,2,4,2,2,1,4,2,2,1,1,1,7,1,1,1,2,3,2,3,3,2,1,1,,3,2,4,3,5,201902018,45
4.794396239,4,2,2,3,2,1,1,1,2,2,2,1,1,1,3,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,1,3,4,1,1,1,2,1,1,2,4,1,1,2,3,1,2,1,1,1,8,1,2,1,3,3,1,3,1,1,2,2,2,1,1,3,2,5,201902018,45
4.794396239,4,2,2,4,2,1,1,1,2,2,2,1,1,1,3,1,1,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,3,3,3,1,2,1,1,1,1,1,1,3,1,1,2,3,1,2,1,1,1,1,1,1,2,3,3,3,2,1,1,3,2,2,3,2,2,3,1,201902018,45
4.794396239,4,2,,1,,4,4,3,,,,1,5,,1,2,,1,5,4,1,4,4,3,5,,,1,5,4,,4,3,1,2,,3,2,,2,1,4,1,,3,3,4,3,1,2,1,1,2,1,5,3,4,2,,3,2,,2,,3,1,,1,2,,4,,2,201902018,45
4.97095506,2,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,5,2,1,1,1,1,1,1,1,1,1,2,4,2,2,1,1,1,8,1,1,3,2,3,1,2,3,3,3,2,2,1,1,2,2,5,201902018,45
4.97095506,2,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,3,1,2,5,2,1,1,1,1,1,5,2,3,4,2,4,1,1,1,1,1,8,1,2,1,3,3,2,2,1,1,3,2,2,1,1,3,3,5,201902018,45
4.97095506,2,2,1,7,2,1,1,1,2,2,2,1,1,1,3,1,3,3,1,1,1,3,1,1,1,1,1,3,4,2,3,3,3,2,1,3,4,1,1,1,1,1,1,1,5,2,5,5,2,4,1,1,1,1,1,3,1,1,3,2,3,1,2,1,3,2,2,2,1,1,3,2,4,201902018,45
4.97095506,3,2,1,1,2,1,1,1,,,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,1,1,1,5,2,5,5,2,4,2,2,1,1,1,8,1,1,3,2,1,3,2,1,1,3,2,2,1,1,4,2,5,201902018,45
4.97095506,3,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,1,1,3,3,3,2,2,2,2,2,1,1,1,8,1,1,1,2,1,3,2,1,1,3,2,2,1,1,2,1,5,201902018,45
4.97095506,3,2,1,2,2,1,1,1,2,2,2,1,1,1,4,1,,2,1,1,1,2,1,1,1,1,1,3,4,2,3,3,3,2,3,4,2,4,2,1,1,1,4,1,1,2,5,5,1,3,2,2,1,1,1,3,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,4,201902018,45
4.97095506,3,2,1,3,1,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,1,5,3,4,4,4,2,4,1,3,4,1,1,1,1,1,1,1,5,2,1,1,2,4,2,2,1,1,1,2,1,2,3,3,1,1,2,3,2,3,2,2,2,2,4,3,4,201902018,45
5.371791456,2,1,1,3,2,1,1,1,2,2,2,1,1,1,2,1,3,3,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,5,2,1,1,1,1,1,1,3,1,1,2,3,2,2,1,1,1,8,1,1,3,3,1,3,3,3,3,3,2,2,1,1,3,3,5,201902018,45
5.371791456,2,1,1,7,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,1,4,1,2,1,4,2,2,1,1,1,8,1,2,3,3,3,3,3,1,3,3,2,2,1,1,4,2,4,201902018,45
5.371791456,3,1,1,2,2,1,1,1,2,2,2,1,1,1,4,1,3,4,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,3,1,4,4,2,1,1,1,1,1,1,4,1,1,2,4,2,2,1,1,1,8,1,2,3,3,3,3,3,3,3,2,2,2,1,1,4,3,4,201902018,45
5.371791456,3,1,1,3,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,1,4,2,2,3,3,2,5,1,2,3,5,1,1,1,1,1,1,1,4,3,3,2,3,2,2,1,1,1,8,1,1,3,1,2,1,3,1,3,3,2,2,1,1,3,2,5,201902018,45
5.371791456,3,1,1,3,,1,,,1,2,2,1,1,1,4,1,3,3,1,3,2,2,2,4,1,1,1,2,2,4,1,2,3,2,3,2,1,3,2,3,2,2,4,2,2,3,2,2,2,1,2,2,2,3,5,1,2,2,2,3,3,2,3,3,2,2,2,2,3,1,2,2,5,201902018,45
5.371791456,3,1,1,5,1,3,3,5,1,1,1,1,1,1,4,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,8,1,2,3,3,3,3,3,3,3,3,1,2,2,2,2,3,1,201902018,45
6.176902922,5,2,4,1,2,1,1,1,2,2,2,1,1,1,3,1,1,3,1,1,1,3,1,1,1,1,1,4,4,2,2,4,5,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,7,1,1,1,2,1,2,2,1,1,2,2,2,2,2,4,1,4,201902018,45
6.176902922,5,2,4,2,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,5,2,1,1,1,1,1,1,4,3,1,2,4,1,1,1,1,1,8,1,2,2,2,3,1,2,3,3,3,2,2,1,1,1,2,5,201902018,45
6.176902922,6,2,4,1,2,1,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,4,1,1,1,,,1,1,1,1,1,1,1,1,1,4,5,2,1,1,1,1,1,1,1,1,2,1,4,2,2,1,1,1,7,1,1,1,3,1,1,2,2,3,3,2,2,1,1,4,1,5,201902018,45
6.176902922,6,2,4,3,2,1,1,1,2,2,2,1,1,1,3,1,3,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,5,2,2,2,2,3,2,2,1,1,1,8,1,1,3,2,1,1,2,1,2,3,2,2,1,1,3,3,5,201902018,45
6.176902922,6,2,4,4,1,6,1,1,2,2,2,1,1,1,2,1,3,3,1,1,1,4,1,1,1,1,1,2,4,5,4,4,5,2,1,3,3,1,1,1,2,2,2,5,2,3,2,2,1,3,2,2,1,1,1,7,1,1,3,2,1,1,2,3,1,2,1,2,1,2,,3,4,201902018,45
6.352281135,3,1,2,3,1,4,1,1,1,2,1,5,1,2,,1,3,2,1,1,1,2,1,2,1,1,1,3,4,2,3,4,3,3,3,,2,4,1,3,2,2,2,4,1,3,2,2,2,3,1,1,1,1,1,5,1,1,2,2,2,1,2,3,3,2,2,2,2,1,1,2,5,201902018,45
6.352281135,3,1,2,5,2,1,1,1,2,2,2,1,1,1,4,1,3,1,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,2,3,2,2,1,1,1,8,1,2,3,3,1,1,2,1,3,3,2,1,1,3,,,,201902018,45
6.352281135,4,1,2,2,2,1,1,1,2,2,2,1,1,1,4,1,3,3,1,1,1,3,1,1,1,1,2,4,2,2,2,2,6,1,3,1,4,5,1,1,1,1,1,1,3,3,2,2,2,4,2,2,1,1,1,8,1,2,3,3,3,2,3,3,3,3,2,2,1,1,4,3,5,201902018,45
6.352281135,4,1,2,3,1,5,1,1,2,2,2,1,1,1,3,1,1,4,1,1,1,4,2,2,8,1,1,4,5,2,3,4,3,2,1,1,1,4,1,3,2,2,2,3,5,4,5,5,2,4,2,2,1,1,1,7,1,2,1,3,1,2,2,1,1,2,2,2,1,1,4,2,5,201902018,45
6.352281135,4,1,2,3,,,1,1,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,4,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,8,1,2,3,1,3,2,2,3,2,1,1,2,,1,1,1,1,201902018,45
6.352281135,4,1,2,4,1,6,1,1,2,2,2,1,1,1,,4,3,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,3,2,4,4,1,1,2,4,2,3,5,3,1,1,2,4,2,2,1,1,1,5,,1,3,3,3,3,3,3,3,3,2,2,1,2,4,1,4,201902018,45
